word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,double_log_freq,participation_score
against,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0.0,7,1,against,0.0013745704467353953,0.44123008568346517,0.06666666666666667
events,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,6,1,events,0.0013745704467353953,0.44123008568346517,0.06666666666666667
information,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,11,1,information,0.0013745704467353953,0.44123008568346517,0.06666666666666667
dorothy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,7,1,dorothy,0.0013745704467353953,0.44123008568346517,0.0
poor,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,poor,0.0006872852233676976,0.35279251707864995,0.06666666666666667
wealthy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,wealthy,0.0006872852233676976,0.35279251707864995,0.06666666666666667
inside,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,inside,0.0006872852233676976,0.35279251707864995,0.2
suggests,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,suggests,0.0006872852233676976,0.35279251707864995,0.06666666666666667
colonial,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,colonial,0.0006872852233676976,0.35279251707864995,0.13333333333333333
seen,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,seen,0.0006872852233676976,0.35279251707864995,0.2
death,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,death,0.0006872852233676976,0.35279251707864995,0.06666666666666667
determination,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,13,1,determination,0.0006872852233676976,0.35279251707864995,0.06666666666666667
ix's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,ix's,0.0006872852233676976,0.35279251707864995,0.0
traditionally,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,13,1,traditionally,0.0006872852233676976,0.35279251707864995,0.06666666666666667
rise,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,rise,0.0006872852233676976,0.35279251707864995,0.13333333333333333
protestantism,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,13,1,protestantism,0.0006872852233676976,0.35279251707864995,0.06666666666666667
modern,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,modern,0.0006872852233676976,0.35279251707864995,0.13333333333333333
unwelcome,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,unwelcome,0.0006872852233676976,0.35279251707864995,0.06666666666666667
jihad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,jihad,0.0006872852233676976,0.35279251707864995,0.06666666666666667
defend,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,defend,0.0006872852233676976,0.35279251707864995,0.06666666666666667
escape,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,escape,0.0006872852233676976,0.35279251707864995,0.13333333333333333
able,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,able,0.0006872852233676976,0.35279251707864995,0.06666666666666667
traces,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,traces,0.0006872852233676976,0.35279251707864995,0.13333333333333333
speculation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,11,1,speculation,0.0006872852233676976,0.35279251707864995,0.06666666666666667
worthy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,worthy,0.0006872852233676976,0.35279251707864995,0.13333333333333333
happened,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,happened,0.0006872852233676976,0.35279251707864995,0.0
might,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0,5,1,might,0.0006872852233676976,0.35279251707864995,0.13333333333333333
what,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0.0,4,1,what,0.0006872852233676976,0.35279251707864995,0.2
accepted,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,accepted,0.0006872852233676976,0.35279251707864995,0.13333333333333333
e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1,1,e,0.0006872852233676976,0.35279251707864995,0.06666666666666667
wished,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,wished,0.0006872852233676976,0.35279251707864995,0.06666666666666667
justo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,justo,0.0006872852233676976,0.35279251707864995,0.0
must,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0,4,1,must,0.0006872852233676976,0.35279251707864995,0.2
second,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,second,0.0006872852233676976,0.35279251707864995,0.26666666666666666
remembering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,11,1,remembering,0.0006872852233676976,0.35279251707864995,0.0
return,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,return,0.0006872852233676976,0.35279251707864995,0.13333333333333333
offer,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,offer,0.0006872852233676976,0.35279251707864995,0.13333333333333333
traditional,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,11,1,traditional,0.0006872852233676976,0.35279251707864995,0.06666666666666667
made,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,made,0.0006872852233676976,0.35279251707864995,0.2
preparations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,12,1,preparations,0.0006872852233676976,0.35279251707864995,0.0
meticulous,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,meticulous,0.0006872852233676976,0.35279251707864995,0.06666666666666667
despite,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,despite,0.0006872852233676976,0.35279251707864995,0.06666666666666667
disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,disaster,0.0006872852233676976,0.35279251707864995,0.06666666666666667
particularly,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,12,1,particularly,0.0006872852233676976,0.35279251707864995,0.06666666666666667
coverage,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,coverage,0.0006872852233676976,0.35279251707864995,0.06666666666666667
saw,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,saw,0.0006872852233676976,0.35279251707864995,0.13333333333333333
like,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,4,1,like,0.0006872852233676976,0.35279251707864995,0.3333333333333333
l,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1,1,l,0.0006872852233676976,0.35279251707864995,0.06666666666666667
difficult,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,difficult,0.0006872852233676976,0.35279251707864995,0.06666666666666667
filioque,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,filioque,0.0006872852233676976,0.35279251707864995,0.0
whole,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,whole,0.0006872852233676976,0.35279251707864995,0.2
approving,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,approving,0.0006872852233676976,0.35279251707864995,0.13333333333333333
wording,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,wording,0.0006872852233676976,0.35279251707864995,0.06666666666666667
compromised,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,11,1,compromised,0.0006872852233676976,0.35279251707864995,0.06666666666666667
introduces,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,introduces,0.0006872852233676976,0.35279251707864995,0.06666666666666667
careful,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,careful,0.0006872852233676976,0.35279251707864995,0.06666666666666667
calculation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,11,1,calculation,0.0006872852233676976,0.35279251707864995,0.06666666666666667
themes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,themes,0.0006872852233676976,0.35279251707864995,0.13333333333333333
emphasizing,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,11,1,emphasizing,0.0006872852233676976,0.35279251707864995,0.06666666666666667
participants,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,12,1,participants,0.0006872852233676976,0.35279251707864995,0.06666666666666667
obsessive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,obsessive,0.0006872852233676976,0.35279251707864995,0.13333333333333333
lee,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,lee,0.0006872852233676976,0.35279251707864995,0.13333333333333333
florence,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,florence,0.0006872852233676976,0.35279251707864995,0.06666666666666667
council,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,council,0.0006872852233676976,0.35279251707864995,0.06666666666666667
m,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1,1,m,0.0006872852233676976,0.35279251707864995,0.06666666666666667
worth,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,worth,0.0006872852233676976,0.35279251707864995,0.13333333333333333
rule,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,rule,0.0006872852233676976,0.35279251707864995,0.13333333333333333
penyak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,penyak,0.0006872852233676976,0.35279251707864995,0.0
destabilize,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,11,1,destabilize,0.0006872852233676976,0.35279251707864995,0.06666666666666667
walter,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,walter,0.0006872852233676976,0.35279251707864995,0.06666666666666667
believe,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,believe,0.0006872852233676976,0.35279251707864995,0.06666666666666667
came,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,came,0.0006872852233676976,0.35279251707864995,0.13333333333333333
advis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,advis,0.0006872852233676976,0.35279251707864995,0.0
avoid,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,avoid,0.0006872852233676976,0.35279251707864995,0.06666666666666667
description,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,11,1,description,0.0006872852233676976,0.35279251707864995,0.06666666666666667
invasion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,invasion,0.0006872852233676976,0.35279251707864995,0.06666666666666667
declaration,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,11,1,declaration,0.0006872852233676976,0.35279251707864995,0.06666666666666667
mehmed's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,mehmed's,0.0006872852233676976,0.35279251707864995,0.0
according,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,according,0.0006872852233676976,0.35279251707864995,0.13333333333333333
predecessors,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,12,1,predecessors,0.0006872852233676976,0.35279251707864995,0.06666666666666667
change,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,change,0.0006872852233676976,0.35279251707864995,0.13333333333333333
sultan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,sultan,0.0006872852233676976,0.35279251707864995,0.06666666666666667
became,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,became,0.0006872852233676976,0.35279251707864995,0.06666666666666667
text,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,text,0.0006872852233676976,0.35279251707864995,0.06666666666666667
young,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,young,0.0006872852233676976,0.35279251707864995,0.13333333333333333
collection,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,collection,0.0006872852233676976,0.35279251707864995,0.06666666666666667
planning,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,planning,0.0006872852233676976,0.35279251707864995,0.13333333333333333
supremacy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,supremacy,0.0006872852233676976,0.35279251707864995,0.0
product,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,product,0.0006872852233676976,0.35279251707864995,0.06666666666666667
greeks,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,greeks,0.0006872852233676976,0.35279251707864995,0.06666666666666667
unexpected,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,unexpected,0.0006872852233676976,0.35279251707864995,0.06666666666666667
essays,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,essays,0.0006872852233676976,0.35279251707864995,0.06666666666666667
arose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,arose,0.0006872852233676976,0.35279251707864995,0.0
controversies,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,13,1,controversies,0.0006872852233676976,0.35279251707864995,0.06666666666666667
bitter,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,bitter,0.0006872852233676976,0.35279251707864995,0.26666666666666666
varna,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,varna,0.0006872852233676976,0.35279251707864995,0.06666666666666667
topics,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,topics,0.0006872852233676976,0.35279251707864995,0.06666666666666667
promised,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,promised,0.0006872852233676976,0.35279251707864995,0.13333333333333333
defeat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,defeat,0.0006872852233676976,0.35279251707864995,0.06666666666666667
enormous,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,enormous,0.0006872852233676976,0.35279251707864995,0.06666666666666667
cost,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,cost,0.0006872852233676976,0.35279251707864995,0.13333333333333333
loss,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,loss,0.0006872852233676976,0.35279251707864995,0.06666666666666667
recently,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,recently,0.0006872852233676976,0.35279251707864995,0.06666666666666667
relations,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,relations,0.0006872852233676976,0.35279251707864995,0.06666666666666667
until,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,5,1,until,0.0006872852233676976,0.35279251707864995,0.06666666666666667
x,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1,1,x,0.0006872852233676976,0.35279251707864995,0.06666666666666667
landholding,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,11,1,landholding,0.0006872852233676976,0.35279251707864995,0.13333333333333333
son,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,son,0.0006872852233676976,0.35279251707864995,0.06666666666666667
financial,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,financial,0.0006872852233676976,0.35279251707864995,0.06666666666666667
schwaller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,schwaller,0.0006872852233676976,0.35279251707864995,0.0
practices,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,practices,0.0006872852233676976,0.35279251707864995,0.13333333333333333
frederick,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,frederick,0.0006872852233676976,0.35279251707864995,0.06666666666666667
revolution,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,revolution,0.0006872852233676976,0.35279251707864995,0.06666666666666667
various,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,various,0.0006872852233676976,0.35279251707864995,0.06666666666666667
lacking,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,lacking,0.0006872852233676976,0.35279251707864995,0.06666666666666667
bodies,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,bodies,0.0006872852233676976,0.35279251707864995,0.13333333333333333
present,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,present,0.0006872852233676976,0.35279251707864995,0.2
emeritus,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,emeritus,0.0006872852233676976,0.35279251707864995,0.13333333333333333
beach,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,beach,0.0006872852233676976,0.35279251707864995,0.13333333333333333
surveys,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,surveys,0.0006872852233676976,0.35279251707864995,0.13333333333333333
california,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,california,0.0006872852233676976,0.35279251707864995,0.06666666666666667
meri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,meri,0.0006872852233676976,0.35279251707864995,0.0
detract,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,detract,0.0006872852233676976,0.35279251707864995,0.0
suggestion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,suggestion,0.0006872852233676976,0.35279251707864995,0.06666666666666667
controversy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,11,1,controversy,0.0006872852233676976,0.35279251707864995,0.06666666666666667
significant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,11,1,significant,0.0006872852233676976,0.35279251707864995,0.13333333333333333
generate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,generate,0.0006872852233676976,0.35279251707864995,0.06666666666666667
translation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,11,1,translation,0.0006872852233676976,0.35279251707864995,0.06666666666666667
catholic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,catholic,0.0006872852233676976,0.35279251707864995,0.13333333333333333
addition,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,addition,0.0006872852233676976,0.35279251707864995,0.06666666666666667
pool,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,pool,0.0006872852233676976,0.35279251707864995,0.13333333333333333
concise,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,concise,0.0006872852233676976,0.35279251707864995,0.06666666666666667
schwaller's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,11,1,schwaller's,0.0006872852233676976,0.35279251707864995,0.0
synthesis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,synthesis,0.0006872852233676976,0.35279251707864995,0.06666666666666667
aimed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,aimed,0.0006872852233676976,0.35279251707864995,0.06666666666666667
non,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,non,0.0006872852233676976,0.35279251707864995,0.06666666666666667
texts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,texts,0.0006872852233676976,0.35279251707864995,0.0
specialist,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,specialist,0.0006872852233676976,0.35279251707864995,0.13333333333333333
focuses,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,focuses,0.0006872852233676976,0.35279251707864995,0.06666666666666667
such,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,such,0.0006872852233676976,0.35279251707864995,0.13333333333333333
years,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,years,0.0006872852233676976,0.35279251707864995,0.06666666666666667
shifting,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,shifting,0.0006872852233676976,0.35279251707864995,0.2
past,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,past,0.0006872852233676976,0.35279251707864995,0.2
luckily,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,luckily,0.0006872852233676976,0.35279251707864995,0.06666666666666667
economic,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,economic,0.0006872852233676976,0.35279251707864995,0.06666666666666667
providing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,providing,0.0006872852233676976,0.35279251707864995,0.06666666666666667
much,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,much,0.0006872852233676976,0.35279251707864995,0.2
handed,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,handed,0.0006872852233676976,0.35279251707864995,0.13333333333333333
empty,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,empty,0.0006872852233676976,0.35279251707864995,0.2
away,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,away,0.0006872852233676976,0.35279251707864995,0.13333333333333333
come,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,come,0.0006872852233676976,0.35279251707864995,0.06666666666666667
survey,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,survey,0.0006872852233676976,0.35279251707864995,0.13333333333333333
searching,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,searching,0.0006872852233676976,0.35279251707864995,0.2
anyone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,6,1,anyone,0.0006872852233676976,0.35279251707864995,0.06666666666666667
detail,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,detail,0.0006872852233676976,0.35279251707864995,0.13333333333333333
institutional,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,13,1,institutional,0.0006872852233676976,0.35279251707864995,0.06666666666666667
followed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,followed,0.0006872852233676976,0.35279251707864995,0.06666666666666667
those,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0.0,5,1,those,0.0006872852233676976,0.35279251707864995,0.13333333333333333
resistance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,resistance,0.0006872852233676976,0.35279251707864995,0.06666666666666667
than,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,4,1,than,0.0006872852233676976,0.35279251707864995,0.06666666666666667
rather,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,rather,0.0006872852233676976,0.35279251707864995,0.06666666666666667
continents,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,continents,0.0006872852233676976,0.35279251707864995,0.06666666666666667
regime,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,regime,0.0006872852233676976,0.35279251707864995,0.06666666666666667
accommodation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,13,1,accommodation,0.0006872852233676976,0.35279251707864995,0.06666666666666667
chose,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,chose,0.0006872852233676976,0.35279251707864995,0.13333333333333333
centuries,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,centuries,0.0006872852233676976,0.35279251707864995,0.06666666666666667
militarily,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,militarily,0.0006872852233676976,0.35279251707864995,0.06666666666666667
different,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,different,0.0006872852233676976,0.35279251707864995,0.13333333333333333
so,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,2,1,so,0.0006872852233676976,0.35279251707864995,0.2
oppose,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,oppose,0.0006872852233676976,0.35279251707864995,0.06666666666666667
resources,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,resources,0.0006872852233676976,0.35279251707864995,0.06666666666666667
harshly,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,harshly,0.0006872852233676976,0.35279251707864995,0.06666666666666667
first,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,first,0.0006872852233676976,0.35279251707864995,0.2
too,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,too,0.0006872852233676976,0.35279251707864995,0.06666666666666667
judge,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,judge,0.0006872852233676976,0.35279251707864995,0.13333333333333333
situation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,situation,0.0006872852233676976,0.35279251707864995,0.06666666666666667
experienced,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,11,1,experienced,0.0006872852233676976,0.35279251707864995,0.13333333333333333
provides,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,provides,0.0006872852233676976,0.35279251707864995,0.06666666666666667
words,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,words,0.0006872852233676976,0.35279251707864995,0.06666666666666667
peloponnese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,11,1,peloponnese,0.0006872852233676976,0.35279251707864995,0.06666666666666667
strongholds,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,11,1,strongholds,0.0006872852233676976,0.35279251707864995,0.06666666666666667
unified,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,unified,0.0006872852233676976,0.35279251707864995,0.13333333333333333
ottomans,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,ottomans,0.0006872852233676976,0.35279251707864995,0.06666666666666667
