word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,double_log_freq,participation_score,overarcing_theme
get,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.1137333333333333,3,1,get,0.0017411491584445,0.4860001779968491,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
pass,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,4,1,pass,0.0017411491584445,0.4860001779968491,0.2,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
common,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.0,6,1,common,0.0017411491584445,0.4860001779968491,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
w,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-0.1404999999999999,1,1,w,0.0017411491584445,0.4860001779968491,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
values,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1339666666666666,6,1,values,0.0017411491584445,0.4860001779968491,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
can't,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.1137333333333333,5,1,can't,0.0017411491584445,0.4860001779968491,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
candidates,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-0.1137333333333333,10,1,candidates,0.0017411491584445,0.4860001779968491,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
map,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.5052666666666666,3,1,map,0.0017411491584445,0.4860001779968491,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
filter,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,6,1,filter,0.0017411491584445,0.4860001779968491,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
dataframe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.1291666666666666,9,1,dataframe,0.0017411491584445,0.4860001779968491,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
garbage,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0354666666666666,7,1,garbage,0.0017411491584445,0.4860001779968491,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
here,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,-0.1137333333333333,4,1,here,0.0017411491584445,0.4860001779968491,0.2,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
index,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,5,1,index,0.0017411491584445,0.4860001779968491,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
short,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0354666666666666,5,1,short,0.0017411491584445,0.4860001779968491,0.2,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
what's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.20095,6,1,what's,0.0011607661056297,0.4412300856834651,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
match,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,5,1,match,0.0011607661056297,0.4412300856834651,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
find,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,4,1,find,0.0011607661056297,0.4412300856834651,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
didn't,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,6,1,didn't,0.0011607661056297,0.4412300856834651,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
vocabulary,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,10,1,vocabulary,0.0011607661056297,0.4412300856834651,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
allowed,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.21075,7,1,allowed,0.0011607661056297,0.4412300856834651,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
list,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.1366,4,1,list,0.0011607661056297,0.4412300856834651,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
cost,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-0.4215,4,1,cost,0.0011607661056297,0.4412300856834651,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
else,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,2,-0.21075,4,1,else,0.0011607661056297,0.4412300856834651,0.2,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
aren't,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,6,1,aren't,0.0011607661056297,0.4412300856834651,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
isn't,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,5,1,isn't,0.0011607661056297,0.4412300856834651,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
resolve,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,7,1,resolve,0.0011607661056297,0.4412300856834651,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
main,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,4,1,main,0.0011607661056297,0.4412300856834651,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
out,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0.37895,3,1,out,0.0011607661056297,0.4412300856834651,0.2666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
workers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,7,1,workers,0.0011607661056297,0.4412300856834651,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
paths,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,5,1,paths,0.0011607661056297,0.4412300856834651,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
apply,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,5,1,apply,0.0011607661056297,0.4412300856834651,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
weren't,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,7,1,weren't,0.0011607661056297,0.4412300856834651,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
collections,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,11,1,collections,0.0011607661056297,0.4412300856834651,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
re,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.148,2,1,re,0.0011607661056297,0.4412300856834651,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
wasn't,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,6,1,wasn't,0.0011607661056297,0.4412300856834651,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
shouldn't,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,9,1,shouldn't,0.0011607661056297,0.4412300856834651,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
wouldn't,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,8,1,wouldn't,0.0011607661056297,0.4412300856834651,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
couldn't,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,8,1,couldn't,0.0011607661056297,0.4412300856834651,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
doesn't,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,7,1,doesn't,0.0011607661056297,0.4412300856834651,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
you're,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,6,1,you're,0.0011607661056297,0.4412300856834651,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
that's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.20095,6,1,that's,0.0011607661056297,0.4412300856834651,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
has,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0386,3,1,has,0.0011607661056297,0.4412300856834651,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
incorrectly,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,11,1,incorrectly,0.0011607661056297,0.4412300856834651,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
it,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,-0.1366,2,1,it,0.0011607661056297,0.4412300856834651,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
tokenize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.11315,8,1,tokenize,0.0011607661056297,0.4412300856834651,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
translated,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,10,1,translated,0.0011607661056297,0.4412300856834651,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
id,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,2,1,id,0.0011607661056297,0.4412300856834651,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
axis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,4,1,axis,0.0011607661056297,0.4412300856834651,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
mask,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.24695,4,1,mask,0.0011607661056297,0.4412300856834651,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
union,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,5,1,union,0.0011607661056297,0.4412300856834651,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
they're,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,7,1,they're,0.0011607661056297,0.4412300856834651,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
hadn't,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,6,1,hadn't,0.0011607661056297,0.4412300856834651,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
correction,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.36435,10,1,correction,0.0011607661056297,0.4412300856834651,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
sort,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,4,1,sort,0.0011607661056297,0.4412300856834651,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
ascending,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,9,1,ascending,0.0011607661056297,0.4412300856834651,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
hasn't,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,6,1,hasn't,0.0011607661056297,0.4412300856834651,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
haven't,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,7,1,haven't,0.0011607661056297,0.4412300856834651,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
won't,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,5,1,won't,0.0011607661056297,0.4412300856834651,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
iterrows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.43745,8,1,iterrows,0.0011607661056297,0.4412300856834651,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
char,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,4,1,char,0.0011607661056297,0.4412300856834651,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
float,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.37155,5,1,float,0.0011607661056297,0.4412300856834651,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
suggestion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.37895,10,1,suggestion,0.0011607661056297,0.4412300856834651,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
that,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,2,2,0.0386,4,1,that,0.0011607661056297,0.4412300856834651,0.4,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
updated,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.37895,7,1,updated,0.0011607661056297,0.4412300856834651,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
ratio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.4404,5,1,ratio,0.0011607661056297,0.4412300856834651,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
plural,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,6,1,plural,0.0011607661056297,0.4412300856834651,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
singular,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,8,1,singular,0.0011607661056297,0.4412300856834651,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
change,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.4404,6,1,change,0.0011607661056297,0.4412300856834651,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
diff,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.2202,4,1,diff,0.0011607661056297,0.4412300856834651,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
lower,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-0.296,5,1,lower,0.0011607661056297,0.4412300856834651,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
read,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,4,1,read,0.0011607661056297,0.4412300856834651,0.2,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
sys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,sys,0.0005803830528148,0.3527925170786499,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
dropna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,dropna,0.0005803830528148,0.3527925170786499,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
astype,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,astype,0.0005803830528148,0.3527925170786499,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
strip,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,strip,0.0005803830528148,0.3527925170786499,0.2,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
expanded,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,expanded,0.0005803830528148,0.3527925170786499,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
unordered,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,unordered,0.0005803830528148,0.3527925170786499,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
chunksize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,chunksize,0.0005803830528148,0.3527925170786499,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
checked,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,checked,0.0005803830528148,0.3527925170786499,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
empty,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0772,5,1,empty,0.0005803830528148,0.3527925170786499,0.2,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
first,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0772,5,1,first,0.0005803830528148,0.3527925170786499,0.2,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
create,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0772,6,1,create,0.0005803830528148,0.3527925170786499,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
then,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,4,1,then,0.0005803830528148,0.3527925170786499,0.2666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
now,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,3,1,now,0.0005803830528148,0.3527925170786499,0.2,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
continue,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,continue,0.0005803830528148,0.3527925170786499,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
normally,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,normally,0.0005803830528148,0.3527925170786499,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
abs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,abs,0.0005803830528148,0.3527925170786499,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
endswith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,endswith,0.0005803830528148,0.3527925170786499,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
zip,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,zip,0.0005803830528148,0.3527925170786499,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
marked,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7579,6,1,marked,0.0005803830528148,0.3527925170786499,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
save,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.7579,4,1,save,0.0005803830528148,0.3527925170786499,0.2,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
final,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7579,5,1,final,0.0005803830528148,0.3527925170786499,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
after,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.7579,5,1,after,0.0005803830528148,0.3527925170786499,0.2,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
extract,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2263,7,1,extract,0.0005803830528148,0.3527925170786499,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
english,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2263,7,1,english,0.0005803830528148,0.3527925170786499,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
this,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0.0772,4,1,this,0.0005803830528148,0.3527925170786499,0.2666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
should,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0772,6,1,should,0.0005803830528148,0.3527925170786499,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
be,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0772,2,1,be,0.0005803830528148,0.3527925170786499,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
number,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0772,6,1,number,0.0005803830528148,0.3527925170786499,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
string,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0772,6,1,string,0.0005803830528148,0.3527925170786499,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
each,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0.0772,4,1,each,0.0005803830528148,0.3527925170786499,0.3333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
correct,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0772,7,1,correct,0.0005803830528148,0.3527925170786499,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
error,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.4019,5,1,error,0.0005803830528148,0.3527925170786499,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
processed,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,processed,0.0005803830528148,0.3527925170786499,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
building,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,building,0.0005803830528148,0.3527925170786499,0.2,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
items,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,items,0.0005803830528148,0.3527925170786499,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
built,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,built,0.0005803830528148,0.3527925170786499,0.2,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
add,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,add,0.0005803830528148,0.3527925170786499,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
pdfs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,pdfs,0.0005803830528148,0.3527925170786499,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
csvs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,csvs,0.0005803830528148,0.3527925170786499,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
lambda,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,lambda,0.0005803830528148,0.3527925170786499,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
starting,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,starting,0.0005803830528148,0.3527925170786499,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
processing,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,10,1,processing,0.0005803830528148,0.3527925170786499,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
incoming,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,incoming,0.0005803830528148,0.3527925170786499,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
something,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0.0,9,1,something,0.0005803830528148,0.3527925170786499,0.2666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
iterating,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,iterating,0.0005803830528148,0.3527925170786499,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
or,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,2,1,or,0.0005803830528148,0.3527925170786499,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
maybe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,maybe,0.0005803830528148,0.3527925170786499,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
been,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,been,0.0005803830528148,0.3527925170786499,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
transformed,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,11,1,transformed,0.0005803830528148,0.3527925170786499,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
it's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4019,4,1,it's,0.0005803830528148,0.3527925170786499,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
there's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,there's,0.0005803830528148,0.3527925170786499,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
let's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,let's,0.0005803830528148,0.3527925170786499,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
he's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,he's,0.0005803830528148,0.3527925170786499,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
she's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,she's,0.0005803830528148,0.3527925170786499,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
isna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,isna,0.0005803830528148,0.3527925170786499,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
sub,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,sub,0.0005803830528148,0.3527925170786499,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
r,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1,1,r,0.0005803830528148,0.3527925170786499,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
za,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2,1,za,0.0005803830528148,0.3527925170786499,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
z',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2,0,z',0.0005803830528148,0.3527925170786499,0.0,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
split,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,split,0.0005803830528148,0.3527925170786499,0.2,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
default,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3875,7,1,default,0.0005803830528148,0.3527925170786499,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
keep,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3875,4,1,keep,0.0005803830528148,0.3527925170786499,0.1333333333333333,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
unless,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,-0.3875,6,1,unless,0.0005803830528148,0.3527925170786499,0.0666666666666666,"determiners, csv, len, suggestions, changed, print, set, df, data, word"
