word,noun,verb,adjective,adverb,auxiliary,compositions,conjunctions,determiners,existential_determiners,modifiers,negative_quantifiers,prepositions,universal_determiners,possessive_determiners,pronouns,frequency,review_count,avg_sentiment,length,confident,resolved_word,relative_frequency,double_log_freq,participation_score,overarcing_theme
hsl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,hsl,0.0013297872340425,0.3527925170786499,0.0,"b, x, n, dx, z, f, k"
time,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,time,0.0013297872340425,0.3527925170786499,0.1333333333333333,"b, x, n, dx, z, f, k"
race,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,race,0.0013297872340425,0.3527925170786499,0.1333333333333333,"b, x, n, dx, z, f, k"
seconds,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,seconds,0.0013297872340425,0.3527925170786499,0.1333333333333333,"b, x, n, dx, z, f, k"
ten,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3,1,ten,0.0013297872340425,0.3527925170786499,0.1333333333333333,"b, x, n, dx, z, f, k"
value,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3818,5,1,value,0.0013297872340425,0.3527925170786499,0.1333333333333333,"b, x, n, dx, z, f, k"
y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3818,1,1,y,0.0013297872340425,0.3527925170786499,0.0666666666666666,"b, x, n, dx, z, f, k"
figure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6,1,figure,0.0013297872340425,0.3527925170786499,0.1333333333333333,"b, x, n, dx, z, f, k"
add,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4019,3,1,add,0.0013297872340425,0.3527925170786499,0.1333333333333333,"b, x, n, dx, z, f, k"
compute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4019,7,1,compute,0.0013297872340425,0.3527925170786499,0.0,"b, x, n, dx, z, f, k"
between,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4019,7,1,between,0.0013297872340425,0.3527925170786499,0.1333333333333333,"b, x, n, dx, z, f, k"
takes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4019,5,1,takes,0.0013297872340425,0.3527925170786499,0.1333333333333333,"b, x, n, dx, z, f, k"
indicated,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0772,9,1,indicated,0.0013297872340425,0.3527925170786499,0.0666666666666666,"b, x, n, dx, z, f, k"
four,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,four,0.0013297872340425,0.3527925170786499,0.1333333333333333,"b, x, n, dx, z, f, k"
sl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2,0,sl,0.0013297872340425,0.3527925170786499,0.0,"b, x, n, dx, z, f, k"
will,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-0.296,4,1,will,0.0013297872340425,0.3527925170786499,0.2,"b, x, n, dx, z, f, k"
last,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,last,0.0013297872340425,0.3527925170786499,0.2666666666666666,"b, x, n, dx, z, f, k"
midpoints,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9,1,midpoints,0.0013297872340425,0.3527925170786499,0.0666666666666666,"b, x, n, dx, z, f, k"
suppose,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.6124,7,1,suppose,0.0013297872340425,0.3527925170786499,0.0666666666666666,"b, x, n, dx, z, f, k"
traveled,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,traveled,0.0013297872340425,0.3527925170786499,0.0666666666666666,"b, x, n, dx, z, f, k"
distance,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,distance,0.0013297872340425,0.3527925170786499,0.1333333333333333,"b, x, n, dx, z, f, k"
expect,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.296,6,1,expect,0.0013297872340425,0.3527925170786499,0.0666666666666666,"b, x, n, dx, z, f, k"
table,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,5,1,table,0.0013297872340425,0.3527925170786499,0.1333333333333333,"b, x, n, dx, z, f, k"
approximates,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.8225,12,1,approximates,0.0013297872340425,0.3527925170786499,0.0666666666666666,"b, x, n, dx, z, f, k"
evaluate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8,1,evaluate,0.0013297872340425,0.3527925170786499,0.0666666666666666,"b, x, n, dx, z, f, k"
data,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,data,0.0013297872340425,0.3527925170786499,0.0666666666666666,"b, x, n, dx, z, f, k"
limn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4,1,limn,0.0013297872340425,0.3527925170786499,0.0,"b, x, n, dx, z, f, k"
roughly,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,roughly,0.0013297872340425,0.3527925170786499,0.0666666666666666,"b, x, n, dx, z, f, k"
answers,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,7,1,answers,0.0013297872340425,0.3527925170786499,0.1333333333333333,"b, x, n, dx, z, f, k"
m,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1,1,m,0.0013297872340425,0.3527925170786499,0.0666666666666666,"b, x, n, dx, z, f, k"
appears,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.296,7,1,appears,0.0013297872340425,0.3527925170786499,0.0666666666666666,"b, x, n, dx, z, f, k"
